Date,Product_ID,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Stock_Level
2024-02-11,203,Clothing,12,231.66,2779.92,173
2024-02-11,301,Groceries,3,35.07,105.21,164
2024-02-11,302,Groceries,48,39.4,1891.35,196
2024-02-11,303,Groceries,37,37.08,1371.78,147
2024-02-12,101,Electronics,39,87.53,3413.63,93
2024-02-12,102,Electronics,50,70.08,3503.81,46
2024-02-12,103,Electronics,46,304.17,13991.78,0
2024-02-12,201,Clothing,37,167.97,6214.96,118
2024-02-12,202,Clothing,20,160.2,3203.93,80
2024-02-12,203,Clothing,4,90.1,360.39,174
2024-02-12,301,Groceries,32,39.77,1272.65,165
2024-02-12,302,Groceries,19,45.87,871.44,161
2024-02-12,303,Groceries,16,17.72,283.45,44
2024-02-13,101,Electronics,36,360.29,12970.52,139
2024-02-13,102,Electronics,36,175.02,6300.83,18
2024-02-13,103,Electronics,24,287.76,6906.17,146
2024-02-13,201,Clothing,5,120.54,602.71,129
2024-02-13,202,Clothing,18,128.37,2310.57,61
2024-02-13,203,Clothing,43,252.67,10864.81,47
2024-02-13,301,Groceries,7,8.72,61.04,146
2024-02-13,302,Groceries,33,39.29,1296.57,26
2024-02-13,303,Groceries,41,47.9,1963.96,31
2024-02-14,101,Electronics,43,27.09,1164.72,135
2024-02-14,102,Electronics,22,492.84,10842.52,26
2024-02-14,103,Electronics,38,67.25,2555.42,196
2024-02-14,201,Clothing,44,86.28,3796.35,122
2024-02-14,202,Clothing,48,23.16,1111.57,83
2024-02-14,203,Clothing,17,27.52,467.78,95
2024-02-14,301,Groceries,24,46.47,1115.3,2
2024-02-14,302,Groceries,21,28.97,608.31,129
2024-02-14,303,Groceries,23,35.82,823.87,49
2024-02-15,101,Electronics,4,181.82,727.26,129
2024-02-15,102,Electronics,31,319.34,9899.52,168
2024-02-15,103,Electronics,24,258.38,6201.01,98
2024-02-15,201,Clothing,43,53.41,2296.52,33
2024-02-15,202,Clothing,20,302.41,6048.16,139
2024-02-15,203,Clothing,6,30.93,185.58,186
2024-02-15,301,Groceries,13,9.83,127.82,94
2024-02-15,302,Groceries,42,19.46,817.38,116
2024-02-15,303,Groceries,35,40.61,1421.21,31
2024-02-16,101,Electronics,8,34.17,273.39,130
2024-02-16,102,Electronics,9,68.73,618.6,92
2024-02-16,103,Electronics,2,246.95,493.91,101
2024-02-16,201,Clothing,12,314.82,3777.86,49
2024-02-16,202,Clothing,30,68.27,2048.05,193
2024-02-16,203,Clothing,8,133.34,1066.68,39
2024-02-16,301,Groceries,12,10.14,121.69,129
2024-02-16,302,Groceries,4,39.58,158.32,64
2024-02-16,303,Groceries,43,13.79,593.16,51
2024-02-17,101,Electronics,25,452.77,11319.32,183
2024-02-17,102,Electronics,20,273.63,5472.6,159
2024-02-17,103,Electronics,21,41.2,865.26,103
2024-02-17,201,Clothing,1,98.61,98.61,137
2024-02-17,202,Clothing,25,41.11,1027.84,196
2024-02-17,203,Clothing,13,245.39,3190.09,149
2024-02-17,301,Groceries,5,23.88,119.4,98
2024-02-17,302,Groceries,46,23.08,1061.46,153
2024-02-17,303,Groceries,45,34.34,1545.28,14
2024-02-18,101,Electronics,34,105.79,3596.8,74
2024-02-18,102,Electronics,2,388.04,776.07,140
2024-02-18,103,Electronics,19,139.96,2659.24,140
2024-02-18,201,Clothing,17,418.42,7113.22,157
2024-02-18,202,Clothing,4,170.66,682.63,18
2024-02-18,203,Clothing,29,292.68,8487.84,153
2024-02-18,301,Groceries,23,31.95,734.9,47
2024-02-18,302,Groceries,37,14.1,521.53,61
2024-02-18,303,Groceries,11,15.97,175.71,112
2024-02-19,101,Electronics,15,180.59,2708.78,1
2024-02-19,102,Electronics,49,159.19,7800.38,161
2024-02-19,103,Electronics,34,285.45,9705.45,34
2024-02-19,201,Clothing,33,99.77,3292.26,30
2024-02-19,202,Clothing,40,356.29,14251.54,85
2024-02-19,203,Clothing,5,453.5,2267.48,133
2024-02-19,301,Groceries,43,38.2,1642.52,18
2024-02-19,302,Groceries,29,23.85,691.59,96
2024-02-19,303,Groceries,40,32.04,1281.58,85
2024-02-20,101,Electronics,18,475.04,8550.81,130
2024-02-20,102,Electronics,14,433.41,6067.69,23
2024-02-20,103,Electronics,21,178.02,3738.51,182
2024-02-20,201,Clothing,34,417.63,14199.38,61
2024-02-20,202,Clothing,15,151.56,2273.41,149
2024-02-20,203,Clothing,26,221.08,5748.07,22
2024-02-20,301,Groceries,29,5.11,148.33,81
2024-02-20,302,Groceries,46,42.6,1959.67,147
2024-02-20,303,Groceries,17,9.26,157.35,65
2024-02-21,101,Electronics,14,104.93,1469.0,158
2024-02-21,102,Electronics,42,450.51,18921.62,12
2024-02-21,103,Electronics,30,317.41,9522.15,162
2024-02-21,201,Clothing,38,332.43,12632.31,160
2024-02-21,202,Clothing,40,306.16,12246.31,61
2024-02-21,203,Clothing,40,484.64,19385.61,81
2024-02-21,301,Groceries,47,19.19,901.78,71
2024-02-21,302,Groceries,20,14.06,281.14,195
2024-02-21,303,Groceries,36,22.16,797.58,160
2024-02-22,101,Electronics,49,457.74,22429.49,109
2024-02-22,102,Electronics,23,313.58,7212.29,67
2024-02-22,103,Electronics,18,180.01,3240.14,156
2024-02-22,201,Clothing,32,202.38,6476.29,106
2024-02-22,202,Clothing,15,285.8,4287.03,79
2024-02-22,203,Clothing,36,417.88,15043.85,38
2024-02-22,301,Groceries,42,24.03,1009.09,69
2024-02-22,302,Groceries,11,35.84,394.23,32
2024-02-22,303,Groceries,50,15.46,772.88,73
2024-02-23,101,Electronics,1,177.91,177.91,128
2024-02-23,102,Electronics,33,388.91,12834.01,26
2024-02-23,103,Electronics,36,166.18,5982.65,170
2024-02-23,201,Clothing,34,435.44,14805.02,154
2024-02-23,202,Clothing,44,487.31,21441.55,2
2024-02-23,203,Clothing,17,340.29,5784.98,186
2024-02-23,301,Groceries,41,20.34,833.74,26
2024-02-23,302,Groceries,15,47.7,715.54,75
2024-02-23,303,Groceries,49,9.5,465.65,104
2024-02-24,101,Electronics,16,297.05,4752.74,138
2024-02-24,102,Electronics,31,40.49,1255.34,75
2024-02-24,103,Electronics,31,375.6,11643.53,33
2024-02-24,201,Clothing,50,247.83,12391.36,102
2024-02-24,202,Clothing,44,220.43,9698.93,84
2024-02-24,203,Clothing,37,215.43,7970.75,77
2024-02-24,301,Groceries,23,15.26,350.9,67
2024-02-24,302,Groceries,14,15.28,213.87,65
2024-02-24,303,Groceries,17,21.66,368.28,160
2024-02-25,101,Electronics,45,429.81,19341.34,189
2024-02-25,102,Electronics,6,101.69,610.14,100
2024-02-25,103,Electronics,19,306.36,5820.88,169
2024-02-25,201,Clothing,31,366.68,11366.99,4
2024-02-25,202,Clothing,14,343.67,4811.37,92
2024-02-25,203,Clothing,46,486.38,22373.44,148
2024-02-25,301,Groceries,32,48.29,1545.37,111
2024-02-25,302,Groceries,18,19.21,345.75,137
2024-02-25,303,Groceries,16,13.55,216.84,102
2024-02-26,101,Electronics,10,276.8,2767.99,14
2024-02-26,102,Electronics,1,437.98,437.98,40
2024-02-26,103,Electronics,17,160.75,2732.71,25
2024-02-26,201,Clothing,49,263.87,12929.68,35
2024-02-26,202,Clothing,28,415.77,11641.66,188
2024-02-26,203,Clothing,26,22.81,593.12,132
2024-02-26,301,Groceries,18,28.8,518.33,4
2024-02-26,302,Groceries,9,10.78,97.06,135
2024-02-26,303,Groceries,14,46.44,650.11,9
2024-02-27,101,Electronics,34,408.45,13887.34,10
2024-02-27,102,Electronics,42,393.08,16509.34,166
2024-02-27,103,Electronics,39,17.56,684.86,59
2024-02-27,201,Clothing,32,229.49,7343.57,28
2024-02-27,202,Clothing,22,218.43,4805.48,133
2024-02-27,203,Clothing,9,211.38,1902.38,103
2024-02-27,301,Groceries,39,9.34,364.42,67
2024-02-27,302,Groceries,11,12.01,132.11,104
2024-02-27,303,Groceries,41,6.74,276.47,51
2024-02-28,101,Electronics,25,247.41,6185.27,136
2024-02-28,102,Electronics,15,415.87,6238.11,104
2024-02-28,103,Electronics,12,321.8,3861.59,159
2024-02-28,201,Clothing,32,319.21,10214.67,174
2024-02-28,202,Clothing,40,115.36,4614.52,115
2024-02-28,203,Clothing,16,337.49,5399.84,86
2024-02-28,301,Groceries,7,6.53,45.73,19
2024-02-28,302,Groceries,41,43.2,1771.07,157
2024-02-28,303,Groceries,15,5.55,83.27,200
2024-02-29,101,Electronics,14,227.86,3190.02,116
2024-02-29,102,Electronics,44,57.84,2544.81,176
2024-02-29,103,Electronics,13,138.13,1795.73,44
2024-02-29,201,Clothing,21,161.58,3393.13,34
2024-02-29,202,Clothing,41,497.29,20388.69,22
2024-02-29,203,Clothing,28,38.37,1074.26,114
2024-02-29,301,Groceries,7,44.79,313.51,143
2024-02-29,302,Groceries,10,14.34,143.35,124
2024-02-29,303,Groceries,36,25.19,907.02,41
